 WorkOrderParts               | IssuedFromLocationId             | integer                     | YES         | 
 WorkOrderParts               | LotNumber                        | character varying           | YES         | 
 WorkOrderParts               | SerialNumber                     | character varying           | YES         | 
 WorkOrderParts               | Notes                            | character varying           | YES         | 
 WorkOrderParts               | IssuedBy                         | character varying           | YES         | 
 WorkOrderParts               | IssuedDate                       | timestamp with time zone    | YES         | 
 WorkOrderParts               | CreatedAt                        | timestamp with time zone    | NO          | 
 WorkOrderParts               | UpdatedAt                        | timestamp with time zone    | YES         | 
 WorkOrderTypes               | Id                               | integer                     | NO          | 
 WorkOrderTypes               | Code                             | character varying           | NO          | 
 WorkOrderTypes               | Name                             | character varying           | NO          | 
 WorkOrderTypes               | Description                      | character varying           | YES         | 
 WorkOrderTypes               | Category                         | integer                     | NO          | 
 WorkOrderTypes               | RequiresApproval                 | boolean                     | NO          | 
 WorkOrderTypes               | ApprovalThreshold                | numeric                     | YES         | 
 WorkOrderTypes               | DefaultPriorityId                | integer                     | YES         | 
 WorkOrderTypes               | IsActive                         | boolean                     | NO          | 
 WorkOrderTypes               | SortOrder                        | integer                     | NO          | 
 WorkRequests                 | Id                               | integer                     | NO          | 
 WorkRequests                 | RequestNumber                    | character varying           | NO          | 
 WorkRequests                 | RequestText                      | character varying           | NO          | 
 WorkRequests                 | Status                           | integer                     | NO          | 
 WorkRequests                 | Priority                         | integer                     | NO          | 
 WorkRequests                 | SiteId                           | integer                     | YES         | 
 WorkRequests                 | LocationId                       | integer                     | YES         | 
 WorkRequests                 | AssetId                          | integer                     | YES         | 
 WorkRequests                 | RequestedBy                      | character varying           | YES         | 
 WorkRequests                 | RequestedAt                      | timestamp with time zone    | NO          | 
 WorkRequests                 | ContactPhone                     | character varying           | YES         | 
 WorkRequests                 | ContactEmail                     | character varying           | YES         | 
 WorkRequests                 | AttachmentPaths                  | character varying           | YES         | 
 WorkRequests                 | GeneratedWorkOrderId             | integer                     | YES         | 
 WorkRequests                 | IsAIAssisted                     | boolean                     | NO          | 
 WorkRequests                 | AIConfidence                     | character varying           | YES         | 
 WorkRequests                 | AIExplanation                    | character varying           | YES         | 
 WorkRequests                 | CreatedBy                        | character varying           | YES         | 
 WorkRequests                 | CreatedAt                        | timestamp with time zone    | NO          | 
 WorkRequests                 | ModifiedBy                       | character varying           | YES         | 
 WorkRequests                 | ModifiedAt                       | timestamp with time zone    | YES         | 
 WorkRequests                 | CompanyId                        | integer                     | YES         | 
 __EFMigrationsHistory        | MigrationId                      | character varying           | NO          | 
 __EFMigrationsHistory        | ProductVersion                   | character varying           | NO          | 
(2022 rows)

